Algorithm, Search strategy, query, time(ms, #configurations, #markings
czero, BestFS, HouseConstruction-PT-002-CTLCardinality-15 F, 22.975, 4415, 1495
czero, BestFS, HouseConstruction-PT-002-CTLCardinality-13 T, 22.918, 4520, 1500
czero, BestFS, HouseConstruction-PT-002-CTLCardinality-7 F, 15.927, 4813, 1500
czero, BestFS, HouseConstruction-PT-002-CTLCardinality-11 F, 12.099, 3023, 1500
czero, BestFS, HouseConstruction-PT-002-CTLCardinality-8 F, 12.412, 3978, 1419
czero, BestFS, HouseConstruction-PT-002-CTLCardinality-9 F, 0.885, 292, 111
czero, BestFS, HouseConstruction-PT-002-CTLCardinality-5 F, 0.481, 178, 111
global, BestFS, HouseConstruction-PT-002-CTLCardinality-12 T, 31843.7, 9007, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-4 T, 28319.9, 7505, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-6 F, 20760.4, 6004, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-7 F, 8211.48, 10507, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-3 F, 716.041, 13509, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-13 T, 522.284, 7506, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-14 F, 294.885, 6002, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-11 F, 286.416, 7521, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-10 F, 278.502, 7505, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-15 F, 173.049, 4504, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-8 F, 123.323, 4509, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-9 F, 97.204, 4505, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-5 F, 39.826, 3002, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-10 F, 60.567, 7505, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-12 T, 43.722, 9007, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-6 F, 38.036, 6004, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-14 F, 24.76, 6000, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-15 F, 20.19, 4415, 1495
local, BestFS, HouseConstruction-PT-002-CTLCardinality-11 F, 27.46, 7513, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-13 T, 19.64, 5012, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-3 F, 10.888, 6029, 892
local, BestFS, HouseConstruction-PT-002-CTLCardinality-5 F, 0.489, 178, 111
local, BestFS, HouseConstruction-PT-002-CTLCardinality-8 F, 11.594, 3980, 1419
local, BestFS, HouseConstruction-PT-002-CTLCardinality-9 F, 0.962, 292, 111
local, BestFS, HouseConstruction-PT-002-CTLCardinality-4 T, 2.368, 826, 258
local, BestFS, HouseConstruction-PT-002-CTLCardinality-1 T, 1.962, 759, 111
local, BestFS, HouseConstruction-PT-002-CTLCardinality-0 T, 1.483, 884, 111
czero, BestFS, HouseConstruction-PT-005-CTLCardinality-14 F, 24848.3, 3563961, 1187983
czero, BestFS, HouseConstruction-PT-005-CTLCardinality-15 F, 3339.81, 124128, 46638
czero, BestFS, HouseConstruction-PT-005-CTLCardinality-12 F, 3.244, 1912, 399
czero, BestFS, HouseConstruction-PT-005-CTLCardinality-9 F, 1.263, 589, 399
local, BestFS, HouseConstruction-PT-005-CTLCardinality-1 F, 8037.64, 312938, 191966
local, BestFS, HouseConstruction-PT-005-CTLCardinality-15 F, 5161.35, 481066, 161840
local, BestFS, HouseConstruction-PT-005-CTLCardinality-12 F, 2.922, 1912, 399
local, BestFS, HouseConstruction-PT-005-CTLCardinality-9 F, 1.554, 589, 399
czero, BestFS, Kanban-PT-0005-CTLCardinality-14 F, 0.022, 2, 0
local, BestFS, Kanban-PT-0005-CTLCardinality-14 F, 0.064, 2, 0
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-13 T, 20.767, 2778, 379
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-14 F, 16.382, 4941, 379
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-15 T, 7.324, 2377, 185
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-8 T, 5.373, 934, 185
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-12 T, 9.707, 1540, 185
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-5 T, 0.062, 1, 0
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-6 T, 11.42, 770, 379
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-9 F, 11.936, 761, 379
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-1 F, 12.795, 772, 379
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-4 F, 0.078, 9, 0
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-11 F, 0.108, 3, 2
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-2 F, 4.989, 332, 185
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-10 F, 0.08, 13, 2
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-7 T, 0.076, 1, 0
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-3 T, 0.033, 8, 0
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-15 T, 194.582, 6081, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-14 F, 103.061, 4941, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-13 T, 63.373, 3801, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-8 T, 40.455, 2298, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-10 F, 22.161, 1533, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-9 F, 21.947, 1534, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-4 F, 17.041, 772, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-2 F, 14.365, 760, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-7 T, 0.052, 1, 0
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-12 T, 0.064, 1, 0
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-11 F, 0.117, 3, 2
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-13 T, 22.663, 2778, 379
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-14 F, 17.996, 4941, 379
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-4 F, 14.77, 772, 379
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-9 F, 13.169, 1534, 379
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-10 F, 13.688, 1533, 379
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-15 T, 7.51, 2377, 185
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-11 F, 0.077, 3, 2
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-8 T, 5.606, 934, 185
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-12 T, 0.059, 1, 0
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-5 T, 10.234, 1540, 185
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-2 F, 4.852, 332, 185
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-7 T, 0.02, 1, 0
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-7 F, 12.425, 1862, 324
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-11 F, 0.871, 149, 64
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-12 F, 0.056, 14, 0
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-15 F, 0.101, 22, 3
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-9 T, 0.052, 1, 0
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-6 T, 6.916, 1624, 324
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-14 F, 8.143, 1692, 324
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-4 T, 0.497, 148, 37
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-10 F, 0.052, 2, 0
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-8 F, 0.045, 4, 3
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-5 T, 0.867, 169, 75
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-13 T, 0.03, 11, 0
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-4 T, 514.891, 2601, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-10 F, 60.739, 3208, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-7 F, 47.97, 1948, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-6 T, 25.188, 1624, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-11 F, 17.434, 1255, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-3 T, 15.648, 1254, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-8 F, 0.091, 4, 3
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-2 F, 0.108, 19, 3
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-9 T, 0.132, 22, 3
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-14 F, 0.068, 2, 0
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-15 F, 0.044, 1, 0
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-5 T, 11.59, 976, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-13 T, 0.071, 11, 0
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-12 F, 0.074, 14, 0
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-7 F, 13.348, 1918, 324
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-1 T, 1.017, 382, 75
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-11 F, 3.495, 1447, 206
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-10 F, 2.096, 344, 129
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-8 F, 0.125, 19, 3
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-13 T, 0.113, 22, 3
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-2 F, 0.095, 14, 0
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-9 T, 0.096, 4, 3
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-12 F, 0.138, 11, 0
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-15 F, 0.063, 1, 0
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-4 T, 11.806, 1794, 324
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-6 T, 7.391, 1624, 324
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-3 T, 0.244, 44, 17
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-5 T, 1.716, 299, 129
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-14 F, 0.05, 2, 0
czero, BestFS, Railroad-PT-005-CTLCardinality-15 T, 215.78, 11039, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-5 T, 212.135, 7459, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-11 F, 196.51, 12866, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-10 T, 200.437, 20241, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-3 F, 191.147, 12866, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-7 F, 178.865, 20218, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-4 F, 176.125, 22056, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-9 F, 170.526, 14718, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-13 F, 112.509, 3781, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-14 F, 108.218, 3697, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-1 F, 109.166, 3691, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-2 F, 106.084, 9430, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-12 F, 110.39, 7457, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-8 F, 103.508, 13093, 1836
czero, BestFS, Railroad-PT-005-CTLCardinality-6 F, 101.006, 3676, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-0 T, 92.644, 7370, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-10 T, 6447.22, 20241, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-4 F, 3630.83, 22056, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-5 T, 2689.55, 9192, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-8 F, 1426.09, 14704, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-9 F, 1380.49, 14718, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-12 F, 698.802, 9190, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-13 F, 544.985, 5514, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-14 F, 312.144, 3697, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-6 F, 239.007, 3676, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-10 T, 214.489, 20241, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-15 T, 213.916, 11039, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-3 F, 195.657, 12866, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-11 F, 176.63, 12866, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-5 T, 166.276, 7459, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-9 F, 140.931, 14718, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-7 F, 130.547, 20218, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-4 F, 134.285, 22056, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-12 F, 103.285, 7457, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-6 F, 94.51, 3676, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-13 F, 90.732, 3781, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-0 T, 95.888, 7370, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-14 F, 97.178, 3697, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-8 F, 81.063, 13093, 1836
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-8 F, 345.141, 5170, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-14 F, 269.769, 8272, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-13 F, 273.266, 5170, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-10 T, 253.089, 8273, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-11 F, 183.03, 4139, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-15 F, 157.381, 5171, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-3 T, 144.736, 6205, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-9 T, 141.456, 11375, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-2 F, 135.835, 7238, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-4 F, 119.352, 5172, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-0 F, 118.875, 2069, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-7 T, 107.137, 5171, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-6 F, 94.291, 4638, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-14 F, 30139.4, 8272, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-13 F, 1910.2, 5170, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-9 T, 1892.03, 11375, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-8 F, 1330.41, 5170, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-4 F, 1247.53, 5172, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-7 T, 890.609, 5171, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-2 F, 432.499, 7238, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-6 F, 390.444, 6204, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-8 F, 368.639, 5170, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-14 F, 283.469, 8272, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-10 T, 227.766, 8273, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-12 T, 173.484, 6205, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-9 T, 165.605, 11375, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-15 F, 167.284, 5171, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-3 T, 160.335, 6205, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-5 F, 156.522, 6205, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-11 F, 145.742, 4139, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-4 F, 126.702, 5172, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-6 F, 121.818, 4638, 1034
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-13 F, 551.96, 11630, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-5 F, 356.251, 6244, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-9 T, 314.699, 7309, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-8 F, 255.269, 10440, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-3 T, 258.686, 5221, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-2 F, 236.21, 11484, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-0 F, 206.029, 8352, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-15 T, 180.701, 6265, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-12 F, 182.052, 5262, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-7 T, 166.432, 2097, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-11 F, 157.522, 10912, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-6 T, 142.071, 6309, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-4 F, 133.21, 2201, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-14 T, 119.806, 8356, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-11 F, 3280.6, 13572, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-13 F, 876.834, 11630, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-11 F, 618.03, 10912, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-1 T, 472.187, 12530, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-8 F, 372.334, 10440, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-3 T, 387.589, 5221, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-12 F, 270.839, 5262, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-15 T, 223.35, 6265, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-4 F, 208.285, 2201, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-14 T, 206.437, 8356, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-10 F, 229.119, 9398, 1044
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-10 T, 477.233, 14907, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-4 F, 476.652, 24219, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-15 F, 448.541, 11179, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-9 F, 411.742, 15285, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-6 T, 380.954, 13042, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-11 F, 370.229, 11192, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-5 T, 365.978, 7465, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-0 F, 345.137, 18990, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-3 F, 333.049, 12954, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-1 T, 308.779, 22356, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-8 T, 280.161, 8675, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-2 F, 265.873, 24220, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-7 T, 251.727, 7469, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-14 F, 244.865, 13041, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-12 T, 188.382, 5589, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-13 F, 185.528, 5602, 1863
global, BestFS, SharedMemory-COL-000005-CTLCardinality-11 F, 6813.44, 11192, 1863
global, BestFS, SharedMemory-COL-000005-CTLCardinality-9 F, 4350.97, 18647, 1863
global, BestFS, SharedMemory-COL-000005-CTLCardinality-13 F, 1052.39, 5663, 1863
global, BestFS, SharedMemory-COL-000005-CTLCardinality-8 T, 761.215, 9315, 1863
global, BestFS, SharedMemory-COL-000005-CTLCardinality-12 T, 687.69, 5589, 1863
global, BestFS, SharedMemory-COL-000005-CTLCardinality-7 T, 683.984, 7469, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-10 T, 409.762, 14907, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-15 F, 387.545, 11179, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-11 F, 352.718, 11192, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-5 T, 356.642, 7465, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-9 F, 348.859, 15285, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-6 T, 350.906, 13042, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-8 T, 236.207, 8675, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-14 F, 206.913, 13041, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-7 T, 196.948, 7469, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-13 F, 183.162, 5663, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-12 T, 176.1, 5589, 1863
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-9 T, 48.696, 11575, 832
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-3 F, 58.584, 7068, 832
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-15 F, 13.215, 2007, 718
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-11 T, 36.687, 5209, 832
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-12 T, 41.601, 7548, 806
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-14 F, 0.022, 1, 0
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-13 F, 0.035, 1, 0
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-3 F, 54117.4, 8320, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-1 F, 34222.5, 4993, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-10 T, 1288.66, 8323, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-9 T, 980.361, 11650, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-12 T, 903.441, 9988, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-11 T, 499.812, 5825, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-15 F, 263.751, 5000, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-6 T, 298.813, 5826, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-5 F, 226.769, 4993, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-13 F, 0.026, 1, 0
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-4 T, 0.04, 3, 2
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-14 F, 0.049, 1, 0
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-7 T, 0.04, 1, 0
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-10 T, 81.367, 8323, 832
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-8 T, 41.604, 4008, 832
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-1 F, 46.159, 4993, 832
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-12 T, 40.569, 7548, 806
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-11 T, 29.338, 5209, 832
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-15 F, 12.855, 2134, 723
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-13 F, 0.079, 1, 0
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-7 T, 0.053, 1, 0
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-14 F, 0.032, 1, 0
czero, BestFS, TokenRing-COL-005-CTLCardinality-3 T, 11.072, 1501, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-10 F, 5.615, 521, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-13 F, 11.621, 1507, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-14 T, 5.145, 496, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-12 T, 0.087, 7, 5
czero, BestFS, TokenRing-COL-005-CTLCardinality-5 T, 10.6, 995, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-15 F, 0.26, 49, 19
czero, BestFS, TokenRing-COL-005-CTLCardinality-7 T, 0.075, 9, 0
czero, BestFS, TokenRing-COL-005-CTLCardinality-11 F, 0.071, 1, 0
czero, BestFS, TokenRing-COL-005-CTLCardinality-9 F, 0.111, 6, 5
czero, BestFS, TokenRing-COL-005-CTLCardinality-8 F, 6.181, 1164, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-6 F, 5.362, 527, 165
czero, BestFS, TokenRing-COL-005-CTLCardinality-2 T, 0.111, 29, 5
czero, BestFS, TokenRing-COL-005-CTLCardinality-4 F, 0.043, 1, 0
global, BestFS, TokenRing-COL-005-CTLCardinality-10 F, 50.206, 1161, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-13 F, 40.182, 1832, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-8 F, 25.486, 1164, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-15 F, 13.283, 1660, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-14 T, 7.81, 496, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-5 T, 14.285, 995, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-6 F, 9.869, 528, 165
global, BestFS, TokenRing-COL-005-CTLCardinality-7 T, 0.086, 9, 0
global, BestFS, TokenRing-COL-005-CTLCardinality-4 F, 0.123, 1, 0
global, BestFS, TokenRing-COL-005-CTLCardinality-12 T, 0.112, 7, 5
global, BestFS, TokenRing-COL-005-CTLCardinality-11 F, 0.132, 1, 0
global, BestFS, TokenRing-COL-005-CTLCardinality-9 F, 0.118, 6, 5
