Algorithm, Search strategy, query, time(ms, #configurations, #markings
global, BestFS, HouseConstruction-PT-002-CTLCardinality-12 T, 24184.8, 9007, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-6 F, 9817.47, 6004, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-7 F, 8185.33, 10507, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-13 T, 482.654, 7506, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-11 F, 322.402, 7521, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-14 F, 268.424, 6002, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-10 F, 259.744, 7505, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-15 F, 227.066, 4504, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-8 F, 138.512, 4509, 1500
global, BestFS, HouseConstruction-PT-002-CTLCardinality-9 F, 103.478, 4505, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-6 F, 42.136, 6004, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-11 F, 33.377, 7482, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-14 F, 32.5, 5988, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-10 F, 33.092, 7505, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-12 T, 35.192, 9007, 1500
local, BestFS, HouseConstruction-PT-002-CTLCardinality-15 F, 20.15, 4253, 1458
local, BestFS, HouseConstruction-PT-002-CTLCardinality-13 T, 22.037, 4776, 1499
local, BestFS, HouseConstruction-PT-002-CTLCardinality-8 F, 10.605, 3761, 1336
local, BestFS, HouseConstruction-PT-002-CTLCardinality-2 T, 18.872, 4358, 1488
local, BestFS, HouseConstruction-PT-002-CTLCardinality-4 T, 2.146, 805, 244
local, BestFS, HouseConstruction-PT-002-CTLCardinality-5 F, 0.773, 289, 182
local, BestFS, HouseConstruction-PT-002-CTLCardinality-1 T, 1.948, 1026, 168
local, BestFS, HouseConstruction-PT-002-CTLCardinality-3 F, 5.299, 3090, 537
local, BestFS, HouseConstruction-PT-002-CTLCardinality-7 F, 2.065, 881, 196
local, BestFS, HouseConstruction-PT-002-CTLCardinality-9 F, 1.144, 405, 158
czero, BestFS, HouseConstruction-PT-005-CTLCardinality-14 F, 24365.9, 3560363, 1187983
czero, BestFS, HouseConstruction-PT-005-CTLCardinality-10 T, 22557.7, 3564058, 1187595
czero, BestFS, HouseConstruction-PT-005-CTLCardinality-6 T, 12232.9, 585657, 315326
czero, BestFS, HouseConstruction-PT-005-CTLCardinality-5 T, 1770.37, 344518, 114708
czero, BestFS, HouseConstruction-PT-005-CTLCardinality-15 F, 168.833, 46678, 17548
czero, BestFS, HouseConstruction-PT-005-CTLCardinality-2 F, 13.333, 6496, 1767
czero, BestFS, HouseConstruction-PT-005-CTLCardinality-1 F, 12.598, 4235, 2940
czero, BestFS, HouseConstruction-PT-005-CTLCardinality-12 F, 4.123, 2432, 527
czero, BestFS, HouseConstruction-PT-005-CTLCardinality-9 F, 2.992, 1071, 711
local, BestFS, HouseConstruction-PT-005-CTLCardinality-10 T, 23312, 3564952, 1187595
local, BestFS, HouseConstruction-PT-005-CTLCardinality-6 T, 15013.3, 585657, 315326
local, BestFS, HouseConstruction-PT-005-CTLCardinality-15 F, 2258.89, 108086, 35581
local, BestFS, HouseConstruction-PT-005-CTLCardinality-5 T, 1658.51, 344518, 114708
local, BestFS, HouseConstruction-PT-005-CTLCardinality-12 F, 4.992, 2432, 527
local, BestFS, HouseConstruction-PT-005-CTLCardinality-9 F, 3.854, 1071, 711
czero, BestFS, Kanban-PT-0005-CTLCardinality-14 F, 0.051, 2, 0
global, BestFS, Kanban-PT-0005-CTLCardinality-14 F, 0.062, 2, 0
local, BestFS, Kanban-PT-0005-CTLCardinality-14 F, 0.018, 2, 0
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-13 T, 19.73, 2606, 379
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-5 T, 9.578, 1540, 185
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-6 T, 0.219, 14, 2
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-8 T, 0.117, 1, 0
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-12 T, 7.966, 2318, 204
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-14 F, 5.023, 934, 185
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-10 F, 0.178, 17, 2
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-15 T, 6.76, 2377, 185
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-1 F, 12.438, 761, 379
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-2 F, 4.392, 332, 185
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-11 F, 0.086, 3, 2
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-9 F, 0.099, 14, 2
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-4 F, 13.198, 772, 379
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-3 T, 0.091, 11, 2
czero, BestFS, LamportFastMutEx-COL-2-CTLCardinality-7 T, 0.052, 1, 0
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-15 T, 211.579, 6081, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-14 F, 118.628, 4941, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-5 T, 101.842, 3800, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-13 T, 67.578, 3801, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-8 T, 41.991, 2298, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-10 F, 23.153, 1533, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-3 T, 21.004, 767, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-4 F, 15.377, 772, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-9 F, 20.572, 1534, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-2 F, 14.516, 760, 379
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-11 F, 0.096, 3, 2
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-12 T, 0.079, 1, 0
global, BestFS, LamportFastMutEx-COL-2-CTLCardinality-7 T, 0.06, 1, 0
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-13 T, 20.435, 2606, 379
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-6 T, 12.902, 770, 379
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-9 F, 15.681, 1534, 379
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-5 T, 10.117, 1540, 185
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-14 F, 7.923, 2318, 204
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-4 F, 12.328, 772, 379
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-10 F, 5.535, 770, 207
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-12 T, 0.073, 1, 0
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-1 F, 12.713, 761, 379
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-2 F, 4.811, 332, 185
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-8 T, 7.005, 934, 185
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-11 F, 0.117, 3, 2
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-15 T, 8.726, 2377, 185
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-3 T, 12.188, 767, 379
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-0 T, 6.66, 1263, 204
local, BestFS, LamportFastMutEx-COL-2-CTLCardinality-7 T, 0.062, 1, 0
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-4 T, 37.811, 1709, 324
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-7 F, 12.074, 1882, 324
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-11 F, 3.34, 446, 157
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-9 T, 0.103, 22, 3
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-10 F, 0.605, 165, 50
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-15 F, 0.026, 1, 0
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-13 T, 0.112, 11, 0
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-5 T, 0.052, 84, 50
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-14 F, 0.369, 2, 0
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-12 F, 0.077, 14, 0
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-8 F, 0.165, 4, 3
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-6 T, 6.647, 1624, 324
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-3 T, 0.23, 44, 17
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-1 T, 0.623, 185, 62
czero, BestFS, PhilosophersDyn-COL-03-CTLCardinality-2 F, 0.07, 19, 3
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-4 T, 451.819, 2601, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-10 F, 54.786, 3208, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-1 T, 37.513, 2601, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-7 F, 34.16, 1948, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-11 F, 17.706, 1255, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-5 T, 14.649, 976, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-6 T, 19.548, 1624, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-3 T, 15.375, 1254, 324
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-8 F, 0.154, 4, 3
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-9 T, 0.19, 22, 3
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-2 F, 0.073, 19, 3
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-13 T, 0.113, 11, 0
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-14 F, 0.074, 2, 0
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-15 F, 0.069, 1, 0
global, BestFS, PhilosophersDyn-COL-03-CTLCardinality-12 F, 0.059, 14, 0
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-7 F, 11.522, 1904, 324
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-4 T, 8.317, 1815, 324
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-11 F, 2.831, 446, 157
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-8 F, 0.149, 14, 0
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-12 F, 6.376, 1624, 324
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-6 T, 0.088, 4, 3
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-13 T, 0.111, 11, 0
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-15 F, 0.061, 1, 0
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-0 F, 6.902, 1473, 324
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-9 T, 0.1, 22, 3
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-14 F, 0.059, 2, 0
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-2 F, 0.097, 19, 3
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-1 T, 3.441, 845, 122
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-10 F, 1.349, 423, 86
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-5 T, 1.074, 202, 90
local, BestFS, PhilosophersDyn-COL-03-CTLCardinality-3 T, 0.209, 44, 17
czero, BestFS, Railroad-PT-005-CTLCardinality-5 T, 221.385, 8802, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-15 T, 209.809, 11039, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-12 F, 187.236, 8800, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-10 T, 178.647, 20241, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-3 F, 157.219, 12866, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-9 F, 130.401, 14282, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-4 F, 127.566, 22056, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-7 F, 122.206, 20218, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-8 F, 115.232, 13678, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-14 F, 99.701, 3697, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-0 T, 89.701, 7370, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-1 F, 89.75, 3694, 1838
czero, BestFS, Railroad-PT-005-CTLCardinality-2 F, 97.666, 10002, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-10 T, 4137.48, 20241, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-4 F, 2098.51, 22056, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-7 F, 1803.45, 20218, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-5 T, 1709.3, 9192, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-9 F, 1153.92, 14718, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-8 F, 1074.77, 14704, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-2 F, 748.895, 11028, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-12 F, 558.956, 9190, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-13 F, 464.794, 5514, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-14 F, 264.876, 3697, 1838
global, BestFS, Railroad-PT-005-CTLCardinality-6 F, 235.479, 3676, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-5 T, 224.394, 8802, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-15 T, 204.215, 11039, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-10 T, 183.477, 20241, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-11 F, 181.316, 12866, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-12 F, 163.089, 8800, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-13 F, 154.628, 5124, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-9 F, 134.282, 14282, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-7 F, 105.293, 20218, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-4 F, 106.424, 22056, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-8 F, 99.583, 13678, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-14 F, 92.131, 3697, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-6 F, 83.408, 3676, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-2 F, 89.527, 10002, 1838
local, BestFS, Railroad-PT-005-CTLCardinality-1 F, 85.964, 3694, 1838
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-8 F, 392.71, 5170, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-14 F, 377.731, 8272, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-13 F, 350.983, 5170, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-10 T, 274.596, 8273, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-15 F, 201.594, 5150, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-11 F, 194.6, 4118, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-5 F, 174.471, 6184, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-9 T, 163.966, 11375, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-2 F, 158.946, 7238, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-12 T, 143.144, 6205, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-7 T, 153.637, 5171, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-3 T, 145.545, 6205, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-4 F, 133.148, 5172, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-6 F, 115.658, 4641, 1034
czero, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-0 F, 114.913, 2069, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-14 F, 28254.7, 8272, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-1 T, 1340.94, 5171, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-13 F, 1260.86, 5170, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-8 F, 1140.01, 5170, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-9 T, 999.095, 11375, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-4 F, 875.973, 5172, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-7 T, 603.259, 5171, 1034
global, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-6 F, 345.81, 6204, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-14 F, 378.455, 8272, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-13 F, 345.199, 5170, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-8 F, 342.512, 5170, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-10 T, 243.188, 8273, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-15 F, 181.036, 5150, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-5 F, 179.213, 6184, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-9 T, 180.861, 11375, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-12 T, 165.676, 6205, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-11 F, 170.92, 4118, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-1 T, 163.724, 5171, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-3 T, 152.715, 6205, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-2 F, 154.283, 7238, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-6 F, 144.909, 4641, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-4 F, 144.453, 5172, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-7 T, 133.978, 5171, 1034
local, BestFS, RwMutex-PT-r0010w0010-CTLCardinality-0 F, 121.111, 2069, 1034
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-13 F, 435.838, 11604, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-2 F, 293.736, 11484, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-1 T, 267.509, 12530, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-11 F, 203.574, 10917, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-15 T, 192.017, 6265, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-6 T, 189.357, 6311, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-10 F, 167.961, 9398, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-5 F, 139.916, 6246, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-14 T, 134.668, 8356, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-4 F, 124.013, 2201, 1044
czero, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-7 T, 122.294, 2097, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-12 F, 54878, 7308, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-13 F, 29717.5, 14624, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-1 T, 6933.14, 12530, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-10 F, 3045.66, 9398, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-2 F, 3094.98, 11484, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-4 F, 1937.23, 10440, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-6 T, 2098.26, 7309, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-11 F, 1922.81, 13572, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-14 T, 1824.83, 8356, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-0 F, 1470.99, 8352, 1044
global, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-5 F, 966.752, 7308, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-13 F, 603.714, 11604, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-11 F, 246.017, 10917, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-12 F, 228.725, 5219, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-6 T, 199.076, 6311, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-14 T, 185.004, 8356, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-10 F, 225.31, 9398, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-15 T, 238.173, 6265, 1044
local, BestFS, RwMutex-PT-r0010w0020-CTLCardinality-4 F, 163.597, 2201, 1044
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-10 T, 199.303, 14435, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-9 F, 195.035, 15199, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-15 F, 165.578, 11179, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-4 F, 162.686, 24219, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-1 T, 152.75, 22356, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-0 F, 145.187, 19230, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-11 F, 130.259, 11192, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-3 F, 131.242, 13552, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-14 F, 109.68, 13041, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-5 T, 104.126, 7465, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-6 T, 115.075, 13042, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-8 T, 103.336, 8613, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-2 F, 83.141, 24220, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-12 T, 60.022, 5589, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-13 F, 52.163, 5602, 1863
czero, BestFS, SharedMemory-COL-000005-CTLCardinality-7 T, 63.121, 7469, 1863
global, BestFS, SharedMemory-COL-000005-CTLCardinality-11 F, 1938.56, 11192, 1863
global, BestFS, SharedMemory-COL-000005-CTLCardinality-9 F, 1668.24, 18647, 1863
global, BestFS, SharedMemory-COL-000005-CTLCardinality-8 T, 439.834, 9315, 1863
global, BestFS, SharedMemory-COL-000005-CTLCardinality-13 F, 372.124, 5663, 1863
global, BestFS, SharedMemory-COL-000005-CTLCardinality-7 T, 252.295, 7469, 1863
global, BestFS, SharedMemory-COL-000005-CTLCardinality-12 T, 194.962, 5589, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-10 T, 181.494, 14435, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-15 F, 151.109, 11179, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-9 F, 153.352, 15199, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-4 F, 126.166, 24219, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-3 F, 131.129, 13552, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-11 F, 121.757, 11192, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-5 T, 116.948, 7465, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-6 T, 116.598, 13042, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-14 F, 102.404, 13041, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-0 F, 114.552, 19230, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-2 F, 83.434, 24220, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-8 T, 84.187, 8613, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-12 T, 66.399, 5589, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-13 F, 53.342, 5663, 1863
local, BestFS, SharedMemory-COL-000005-CTLCardinality-7 T, 61.302, 7469, 1863
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-10 T, 85.837, 8323, 832
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-2 T, 19.512, 5357, 784
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-11 T, 36.489, 5341, 832
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-9 T, 38.614, 9117, 812
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-12 T, 44.786, 7423, 806
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-13 F, 0.082, 1, 0
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-8 T, 39.591, 3972, 832
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-3 F, 50.967, 7352, 832
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-15 F, 9.107, 1505, 606
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-4 T, 0.175, 3, 2
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-14 F, 0.024, 1, 0
czero, BestFS, SimpleLoadBal-COL-02-CTLCardinality-6 T, 32.137, 5826, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-10 T, 965.82, 8323, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-2 T, 314.504, 6658, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-15 F, 260.391, 5000, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-6 T, 253.147, 5826, 832
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-14 F, 0.102, 1, 0
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-13 F, 0.152, 1, 0
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-7 T, 0.106, 1, 0
global, BestFS, SimpleLoadBal-COL-02-CTLCardinality-4 T, 0.111, 3, 2
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-12 T, 43.327, 7423, 806
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-9 T, 36.656, 9117, 812
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-8 T, 26.164, 3972, 832
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-11 T, 30.388, 5341, 832
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-6 T, 26.563, 5826, 832
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-13 F, 0.099, 1, 0
local, BestFS, SimpleLoadBal-COL-02-CTLCardinality-7 T, 0.046, 1, 0
